name,time,payload,value
CurrentTemp,1676320746702060749,,58.59
CurrentTemp,1676321646468479910,,59.68
CurrentTemp,1676322546523648030,,59.86
CurrentTemp,1676323446299626229,,59.86
CurrentTemp,1676324346497778970,,58.98
CurrentTemp,1676325246705020416,,59.45
CurrentTemp,1676326146684084566,,59.23
CurrentTemp,1676327046607107216,,59.29
CurrentTemp,1676327946450705578,,58.75
CurrentTemp,1676328846335028428,,58.87
CurrentTemp,1676329746472511283,,57
CurrentTemp,1676330646273312946,,56.46
CurrentTemp,1676331546329221570,,56.41
CurrentTemp,1676332446411361043,,54.52
CurrentTemp,1676333346496989624,,51.57
CurrentTemp,1676334246508013787,,51.44
CurrentTemp,1676335146602383860,,50.58
CurrentTemp,1676336046350635851,,49.6
CurrentTemp,1676336946461711979,,49.12
CurrentTemp,1676337846536494648,,48.36
CurrentTemp,1676338746640498082,,48.02
CurrentTemp,1676339646452570807,,47.05
CurrentTemp,1676340546483050420,,46.45
CurrentTemp,1676341446492805955,,46.04
CurrentTemp,1676342346452942424,,46.15
CurrentTemp,1676343246604821902,,45.54
CurrentTemp,1676344151882477123,,45.5
CurrentTemp,1676345046405423125,,45.55
CurrentTemp,1676345946637192707,,45.82
CurrentTemp,1676346846361995456,,45.32
CurrentTemp,1676347310801336731,,46.45
CurrentTemp,1676347327053065733,,46.45
CurrentTemp,1676347400997194342,,46.4
CurrentTemp,1676347518174034259,,46.4
CurrentTemp,1676347793904576248,,46.54
CurrentTemp,1676347871679493892,,46.54
CurrentTemp,1676347928090658324,,46.54
CurrentTemp,1676348002256528169,,46.54
CurrentTemp,1676348025651473052,,46.54
CurrentTemp,1676348042502616288,,46.54
CurrentTemp,1676348273156752090,,45.84
CurrentTemp,1676348347073908151,,45.84
CurrentTemp,1676348415494218236,,45.84
CurrentTemp,1676349315731689389,,46.54
CurrentTemp,1676350215654255586,,45.48
CurrentTemp,1676351115844652464,,46.44
CurrentTemp,1676352015409719626,,46.8
CurrentTemp,1676352915434986824,,47.34
CurrentTemp,1676353815410848111,,47.44
CurrentTemp,1676354715659793009,,47.77
CurrentTemp,1676355615770429287,,48
CurrentTemp,1676356515640616023,,48.09
CurrentTemp,1676357415663095595,,48.31
CurrentTemp,1676358315673589026,,48.15
CurrentTemp,1676359216955995947,,48.15
CurrentTemp,1676360115396785740,,48.09
CurrentTemp,1676361015428753021,,47.84
CurrentTemp,1676361915563873396,,47.73
CurrentTemp,1676362815569869517,,47.8
CurrentTemp,1676363715600491326,,48.78
CurrentTemp,1676364615477848255,,47.93
CurrentTemp,1676365515469846435,,47.14
CurrentTemp,1676366415496043441,,46.49
CurrentTemp,1676367315414972254,,45.95
CurrentTemp,1676368215411091840,,45.7
CurrentTemp,1676369115588538124,,45.75
CurrentTemp,1676370015535001444,,45.77
CurrentTemp,1676370915602141401,,46.08
CurrentTemp,1676371815655596835,,46.36
CurrentTemp,1676372715622154446,,46.09
CurrentTemp,1676373615419779035,,45.77
CurrentTemp,1676374515596204391,,45.59
CurrentTemp,1676375415470232554,,45.18
CurrentTemp,1676376315661666868,,45.3
CurrentTemp,1676377215565622365,,45.5
CurrentTemp,1676378115555544079,,45.54
CurrentTemp,1676379015578312232,,46.47
CurrentTemp,1676379915798173020,,46.83
CurrentTemp,1676380815890272955,,47.75
CurrentTemp,1676381715493056667,,47.95
CurrentTemp,1676382615644018157,,48.45
CurrentTemp,1676383515868817621,,48.51
CurrentTemp,1676384415486200846,,48.18
CurrentTemp,1676385315981137066,,47.97
CurrentTemp,1676386215660521843,,47.14
CurrentTemp,1676387115788546636,,47.01
CurrentTemp,1676388015870135892,,47.26
CurrentTemp,1676388915605347447,,47.44
CurrentTemp,1676389815534429779,,47.77
CurrentTemp,1676390715993446736,,47.64
CurrentTemp,1676391615831299428,,47.61
CurrentTemp,1676392515979822153,,48.04
CurrentTemp,1676393415672290640,,47.73
CurrentTemp,1676394325729145661,,48.29
CurrentTemp,1676395215823003804,,48.29
CurrentTemp,1676396115783730856,,48.45
CurrentTemp,1676397015675083981,,48.72
CurrentTemp,1676397915929655683,,49.3
CurrentTemp,1676398815677438935,,49.35
CurrentTemp,1676399715617716206,,49.57
CurrentTemp,1676400615536073948,,49.59
CurrentTemp,1676401515527295280,,49.59
CurrentTemp,1676402416147673800,,49.3
CurrentTemp,1676403315689133898,,49.03
CurrentTemp,1676404215715045968,,49.24
CurrentTemp,1676405116221311555,,49.42
CurrentTemp,1676406015582952514,,51.08
CurrentTemp,1676406915726769446,,51.19
CurrentTemp,1676407815896334849,,52.32
CurrentTemp,1676408715983625520,,52.77
CurrentTemp,1676409615525461605,,52.59
CurrentTemp,1676410515597588588,,53.01
CurrentTemp,1676411415711783848,,53.49
CurrentTemp,1676412315729061169,,54.05
CurrentTemp,1676413215512680440,,53.91
CurrentTemp,1676414115536111306,,53.82
CurrentTemp,1676415015861699931,,53.42
CurrentTemp,1676420415570074263,,47.53
CurrentTemp,1676421315590951180,,47.21
CurrentTemp,1676422216004445689,,47.01
CurrentTemp,1676423115755634902,,47.01
CurrentTemp,1676424015713633721,,47.01
CurrentTemp,1676424915456455663,,46.42
CurrentTemp,1676425815435405316,,46.35
CurrentTemp,1676426715638957147,,46.56
CurrentTemp,1676427615880508809,,46.38
CurrentTemp,1676428515786355493,,46.69
CurrentTemp,1676429415543210544,,46.51
CurrentTemp,1676430315501396185,,46.76
CurrentTemp,1676431215481488779,,47.16
CurrentTemp,1676432115615613933,,47.37
CurrentTemp,1676433015544053630,,47.37
CurrentTemp,1676433915766541626,,46.83
CurrentTemp,1676434815499827590,,46.89
CurrentTemp,1676435715887108543,,46.85
CurrentTemp,1676436615733898364,,46.81
CurrentTemp,1676437515531449517,,46.67
CurrentTemp,1676438415601105347,,46.26
CurrentTemp,1676439315554928806,,45.66
CurrentTemp,1676440215552062320,,45.16
CurrentTemp,1676441115523661564,,44.6
CurrentTemp,1676442015648333560,,44.1
CurrentTemp,1676442915527806700,,44.04
CurrentTemp,1676443815420734631,,43.12
CurrentTemp,1676444715650110370,,42.8
CurrentTemp,1676445615911418007,,42.8
CurrentTemp,1676446515622361361,,42.49
CurrentTemp,1676447415472242812,,42.08
CurrentTemp,1676448315811233414,,41.7
CurrentTemp,1676449215736392703,,41.68
CurrentTemp,1676450115496357892,,41.47
CurrentTemp,1676451015469059677,,41.22
CurrentTemp,1676451915589835037,,41.22
CurrentTemp,1676452815735057140,,40.95
CurrentTemp,1676453715544940609,,40.64
CurrentTemp,1676454615545860329,,40.1
CurrentTemp,1676455515455083223,,40.15
CurrentTemp,1676456415655375861,,40.32
CurrentTemp,1676457315422731134,,40.55
CurrentTemp,1676458215470856198,,40.26
CurrentTemp,1676459115648258276,,39.54
CurrentTemp,1676460015676623591,,39.31
CurrentTemp,1676460915533437137,,39.27
CurrentTemp,1676461815626994095,,39.06
CurrentTemp,1676462715564360884,,38.68
CurrentTemp,1676463615557861055,,38.68
CurrentTemp,1676464515688055462,,38.35
CurrentTemp,1676465415600872798,,38.79
CurrentTemp,1676466315809390213,,38.68
CurrentTemp,1676467215770116827,,38.23
CurrentTemp,1676468115673567036,,38.71
CurrentTemp,1676469015816727807,,38.91
CurrentTemp,1676469915948853278,,39.15
CurrentTemp,1676470815656007542,,39.09
CurrentTemp,1676471715648486167,,39.63
CurrentTemp,1676472615695439840,,39.63
CurrentTemp,1676473515595657025,,39.72
CurrentTemp,1676474416817393597,,39.34
CurrentTemp,1676475315649869148,,39.72
CurrentTemp,1676476215499670704,,39.7
CurrentTemp,1676477115778886336,,39.69
CurrentTemp,1676478015685369458,,39.9
CurrentTemp,1676478915556104984,,39.76
CurrentTemp,1676479815466668138,,39.7
CurrentTemp,1676480715738066849,,39.79
CurrentTemp,1676481615890411679,,39.85
CurrentTemp,1676482515897602219,,39.88
CurrentTemp,1676483415809710686,,40.01
CurrentTemp,1676484315808950919,,40.01
CurrentTemp,1676485215724829788,,39.83
CurrentTemp,1676486115919091259,,40.01
CurrentTemp,1676487015511452239,,39.61
CurrentTemp,1676487915767515713,,39.78
CurrentTemp,1676488815841478535,,40.1
CurrentTemp,1676489715726814045,,39.99
CurrentTemp,1676490615621848794,,40.05
CurrentTemp,1676491515591913802,,39.94
CurrentTemp,1676492415666052195,,39.52
CurrentTemp,1676493315770329555,,40.08
CurrentTemp,1676494215861873030,,40.08
CurrentTemp,1676495115764920068,,40.08
CurrentTemp,1676496015718833992,,39.27
CurrentTemp,1676496915497692381,,39.33
CurrentTemp,1676497815513144992,,39.33
CurrentTemp,1676498715519088141,,37.72
CurrentTemp,1676499615601284757,,37.72
CurrentTemp,1676500515742263484,,37.87
CurrentTemp,1676501415512122863,,37.72
CurrentTemp,1676502315519144256,,37.2
CurrentTemp,1676503215485322118,,37.2
CurrentTemp,1676504115577838465,,36.72
CurrentTemp,1676505015594322183,,36.63
CurrentTemp,1676505915599061769,,36.43
CurrentTemp,1676506816165039806,,35.89
CurrentTemp,1676507715858400194,,35.89
CurrentTemp,1676508615784755287,,35.94
CurrentTemp,1676509515796375944,,35.78
CurrentTemp,1676510415871941215,,35.82
CurrentTemp,1676511315729047845,,35.33
CurrentTemp,1676512216190046748,,35.28
CurrentTemp,1676513116417088867,,35.28
CurrentTemp,1676514016922498094,,34.84
CurrentTemp,1676514915919951209,,34.86
CurrentTemp,1676515815822002465,,34.81
CurrentTemp,1676516715821728067,,34.63
CurrentTemp,1676517616218810400,,34.63
CurrentTemp,1676518515665163561,,34.3
CurrentTemp,1676519415526822438,,33.94
CurrentTemp,1676520315567789717,,33.87
CurrentTemp,1676521216246098240,,33.75
CurrentTemp,1676522115686526577,,34.09
CurrentTemp,1676523015740434582,,34.2
CurrentTemp,1676523915721602532,,34.16
CurrentTemp,1676524825616770812,,34.12
CurrentTemp,1676525715679664804,,34.02
CurrentTemp,1676526615622781147,,33.39
CurrentTemp,1676527515875400248,,33.24
CurrentTemp,1676528416135938619,,33.21
CurrentTemp,1676529315691267668,,32.7
CurrentTemp,1676530215686788511,,32.59
CurrentTemp,1676531115554000818,,32.22
CurrentTemp,1676532015591842343,,31.95
CurrentTemp,1676532915568989006,,31.95
CurrentTemp,1676533815665277702,,31.95
CurrentTemp,1676534715544497621,,31.95
CurrentTemp,1676535615623168046,,31.95
CurrentTemp,1676536515516104696,,31.75
CurrentTemp,1676537415704627573,,31.75
CurrentTemp,1676538315522516996,,31.73
CurrentTemp,1676539215512554710,,31.68
CurrentTemp,1676540115857894329,,31.68
CurrentTemp,1676541015489772896,,31.53
CurrentTemp,1676541915856495354,,31.48
CurrentTemp,1676542815762845541,,31.37
CurrentTemp,1676543715777929203,,31.3
CurrentTemp,1676544615722113910,,31.32
CurrentTemp,1676545515616022253,,31.32
CurrentTemp,1676546415980548273,,31.1
CurrentTemp,1676547315583807151,,30.81
CurrentTemp,1676548215614351394,,30.69
CurrentTemp,1676549115552354530,,30.72
CurrentTemp,1676550015589928302,,30.58
CurrentTemp,1676550915684789475,,30.49
CurrentTemp,1676551815467240750,,30.43
CurrentTemp,1676552715667868029,,30.07
CurrentTemp,1676553615954399684,,29.93
CurrentTemp,1676554515721683808,,29.73
CurrentTemp,1676555415688926877,,28.76
CurrentTemp,1676556316028677960,,28.8
CurrentTemp,1676557216291166258,,28.38
CurrentTemp,1676558115823050655,,28.29
CurrentTemp,1676559015575061776,,27.7
CurrentTemp,1676559915792698504,,27.63
CurrentTemp,1676560815789886891,,27.23
CurrentTemp,1676561715538543026,,27.27
CurrentTemp,1676562615646783341,,27.09
CurrentTemp,1676563515546449640,,27.07
CurrentTemp,1676564415519375369,,27.07
CurrentTemp,1676565316614920799,,27.3
CurrentTemp,1676566217447132570,,27.36
CurrentTemp,1676567115839887229,,27.61
CurrentTemp,1676568015964430728,,27.61
CurrentTemp,1676568915907706415,,27.36
CurrentTemp,1676569815666898808,,27.25
CurrentTemp,1676570715710855668,,27.28
CurrentTemp,1676571615842206625,,27.14
CurrentTemp,1676572516195511935,,27.28
CurrentTemp,1676573415566061593,,27.28
CurrentTemp,1676574315807088921,,27.25
CurrentTemp,1676575215681901044,,26.94
CurrentTemp,1676576115627113319,,27.28
CurrentTemp,1676577015691928265,,27.41
CurrentTemp,1676577915689958466,,27.07
CurrentTemp,1676578818802052689,,27.12
CurrentTemp,1676579715610575079,,27.12
CurrentTemp,1676580615839682610,,27.86
CurrentTemp,1676581515590853132,,27.86
CurrentTemp,1676582415677327286,,27.86
CurrentTemp,1676583315756849978,,27.82
CurrentTemp,1676584215542004821,,27.81
CurrentTemp,1676585115886365165,,27.81
CurrentTemp,1676586015706588286,,27.88
CurrentTemp,1676593215718320012,,26.67
CurrentTemp,1676594115643032655,,26.71
CurrentTemp,1676595015733664398,,26.76
CurrentTemp,1676595915683460088,,27.1
CurrentTemp,1676596815711399787,,27.1
CurrentTemp,1676597715920459531,,27.1
CurrentTemp,1676598616059875195,,27.07
CurrentTemp,1676599521086462238,,27.05
CurrentTemp,1676600416312932693,,26.83
CurrentTemp,1676601316168047554,,26.89
CurrentTemp,1676602215532492249,,26.87
CurrentTemp,1676603115751337030,,26.73
CurrentTemp,1676604016008944382,,26.19
CurrentTemp,1676604915674893218,,25.77
CurrentTemp,1676605815806864499,,25.59
CurrentTemp,1676606715514318820,,25.02
CurrentTemp,1676607615610529307,,24.51
CurrentTemp,1676608516093190761,,24.28
CurrentTemp,1676609415718657350,,23.88
CurrentTemp,1676610315683722035,,23.18
CurrentTemp,1676611215607571240,,23.11
CurrentTemp,1676612115777950087,,22.82
CurrentTemp,1676613015724305137,,22.15
CurrentTemp,1676613915692318654,,21.96
CurrentTemp,1676614815806839822,,21.38
CurrentTemp,1676615715636873711,,21.22
CurrentTemp,1676616615528592979,,21.22
CurrentTemp,1676617516680833443,,20.77
CurrentTemp,1676618420410428972,,20.53
CurrentTemp,1676619315650224442,,20.52
CurrentTemp,1676620215592370109,,19.98
CurrentTemp,1676621115671623930,,19.65
CurrentTemp,1676622015593986355,,19.54
CurrentTemp,1676622915951603792,,19.53
CurrentTemp,1676623815654915109,,19.27
CurrentTemp,1676624715577037728,,18.97
CurrentTemp,1676625615561149335,,18.93
CurrentTemp,1676626515706883633,,18.57
CurrentTemp,1676627415615983456,,18.36
CurrentTemp,1676628315707990480,,18.21
CurrentTemp,1676629215657727561,,18.12
CurrentTemp,1676630115582198548,,18.16
CurrentTemp,1676631015586168395,,18.19
CurrentTemp,1676631915738747980,,18.19
CurrentTemp,1676632815568017525,,18.19
CurrentTemp,1676633715764912088,,17.56
CurrentTemp,1676634615683322546,,17.53
CurrentTemp,1676635515693889544,,17.71
CurrentTemp,1676636415735871659,,17.71
CurrentTemp,1676637315732882835,,17.56
CurrentTemp,1676638215878321127,,17.42
CurrentTemp,1676639115664349871,,17.49
CurrentTemp,1676640015837926768,,17.44
CurrentTemp,1676640915678295704,,17.42
CurrentTemp,1676641815721353447,,17.6
CurrentTemp,1676642715871969116,,19.94
CurrentTemp,1676643616186282978,,21.49
CurrentTemp,1676644515899774872,,22.39
CurrentTemp,1676645415731717000,,22.08
CurrentTemp,1676646315679966234,,21.92
CurrentTemp,1676647215774638471,,23.45
CurrentTemp,1676648115977524344,,24.96
CurrentTemp,1676649016068974322,,25.61
CurrentTemp,1676649915693943559,,26.2
CurrentTemp,1676650815812371355,,26.67
CurrentTemp,1676651715863052628,,27.9
CurrentTemp,1676652615670285815,,28.83
CurrentTemp,1676653515907281889,,30.07
CurrentTemp,1676654415991440941,,31.05
CurrentTemp,1676655316027150943,,32.13
CurrentTemp,1676656220723046160,,33.12
CurrentTemp,1676657116095477212,,33.94
CurrentTemp,1676658016010718059,,34.9
CurrentTemp,1676658916661316009,,35.73
CurrentTemp,1676659815691272234,,36.55
CurrentTemp,1676660715909331291,,37.65
CurrentTemp,1676661615985865490,,38.62
CurrentTemp,1676662515647869533,,38.95
CurrentTemp,1676663416053955808,,39.81
CurrentTemp,1676664315684927308,,40.62
CurrentTemp,1676665215694586491,,41.11
CurrentTemp,1676666115744214212,,41.94
CurrentTemp,1676667015581637112,,41.74
CurrentTemp,1676667915770887860,,42.69
CurrentTemp,1676668815942915176,,43.14
CurrentTemp,1676669715679226541,,43.27
CurrentTemp,1676679615772440923,,39.11
CurrentTemp,1676680515798908720,,38.28
CurrentTemp,1676681416027533618,,37.44
CurrentTemp,1676682315759722382,,36.82
CurrentTemp,1676683215769837225,,36.7
CurrentTemp,1676684115706463867,,35.92
CurrentTemp,1676685015899777945,,35.67
CurrentTemp,1676685915722894422,,35.6
CurrentTemp,1676686815712128370,,35.6
CurrentTemp,1676687715741020602,,35.44
CurrentTemp,1676688615888455273,,34.95
CurrentTemp,1676689515816267007,,34.93
CurrentTemp,1676690416026002611,,34.81
CurrentTemp,1676691315876378238,,34.61
CurrentTemp,1676692215636753274,,34.18
CurrentTemp,1676693115968527186,,34.39
CurrentTemp,1676694016132560348,,34.3
CurrentTemp,1676694916048570822,,34.09
CurrentTemp,1676695815590554483,,33.75
CurrentTemp,1676696715833214291,,33.3
CurrentTemp,1676697615747528265,,33.28
CurrentTemp,1676698515955883788,,33.17
CurrentTemp,1676699415987121919,,33.12
CurrentTemp,1676700315683690831,,33.12
CurrentTemp,1676701216657819936,,32.97
CurrentTemp,1676702116016931973,,32.99
CurrentTemp,1676703015592910222,,32.63
CurrentTemp,1676703915779662836,,32.59
CurrentTemp,1676704816382639865,,32.56
CurrentTemp,1676705720462434275,,32.56
CurrentTemp,1676706616033245097,,32.41
CurrentTemp,1676707515696730877,,32.47
CurrentTemp,1676708415688487621,,32.32
CurrentTemp,1676709315835865179,,32.34
CurrentTemp,1676710215669159394,,32.23
CurrentTemp,1676711115934596173,,32.29
CurrentTemp,1676712015780020525,,31.96
CurrentTemp,1676712915660021741,,32.22
CurrentTemp,1676713815795839990,,32.32
CurrentTemp,1676714715633533091,,32.79
CurrentTemp,1676715615620648377,,32.86
CurrentTemp,1676716515733886858,,32.97
CurrentTemp,1676717415631843795,,32.92
CurrentTemp,1676718315875696147,,32.9
CurrentTemp,1676719215771938053,,32.83
CurrentTemp,1676720115694982503,,32.81
CurrentTemp,1676721015740605907,,32.34
CurrentTemp,1676721915617142753,,32.16
CurrentTemp,1676722815861220470,,31.96
CurrentTemp,1676723715777149583,,31.78
CurrentTemp,1676724615627682204,,31.6
CurrentTemp,1676725515732380553,,31.39
CurrentTemp,1676726416089517268,,30.92
CurrentTemp,1676727315639602205,,30.92
CurrentTemp,1676728215692945297,,31.03
CurrentTemp,1676729115729117625,,31.48
CurrentTemp,1676730015680664763,,32.07
CurrentTemp,1676730915676640182,,33.35
CurrentTemp,1676731815825296185,,34.32
CurrentTemp,1676732715627394726,,36.23
CurrentTemp,1676733615618547053,,37.02
CurrentTemp,1676734516042307239,,38.37
CurrentTemp,1676735415716831421,,39.96
CurrentTemp,1676736315797282359,,41.94
CurrentTemp,1676737215870800643,,43.3
CurrentTemp,1676738115843672602,,44.33
CurrentTemp,1676739015681747072,,44.94
CurrentTemp,1676739915916036993,,46.63
CurrentTemp,1676740815663062535,,47.77
CurrentTemp,1676741715818759013,,48.25
CurrentTemp,1676742615801612224,,49.57
CurrentTemp,1676743515801754049,,50.5
CurrentTemp,1676744416343109670,,50.94
CurrentTemp,1676745316068815681,,51.21
CurrentTemp,1676746215976736107,,51.94
CurrentTemp,1676747115847155608,,52.88
CurrentTemp,1676748015713862966,,52.99
CurrentTemp,1676748916053047093,,53.49
CurrentTemp,1676749815769098856,,53.44
CurrentTemp,1676750715738830549,,53.17
CurrentTemp,1676751615852852951,,52.81
CurrentTemp,1676752515771788104,,52.39
CurrentTemp,1676753416254996922,,52.25
CurrentTemp,1676754315686804039,,51.98
CurrentTemp,1676755215753994060,,51.57
CurrentTemp,1676756115785559453,,50.97
CurrentTemp,1676757015753176833,,50.61
CurrentTemp,1676757915919455184,,50.11
CurrentTemp,1676758815772502215,,49.98
CurrentTemp,1676759715943858017,,48.96
CurrentTemp,1676760615627605746,,48.4
CurrentTemp,1676761516118526871,,47.68
CurrentTemp,1676762415824495775,,46.96
CurrentTemp,1676763315764237504,,46.54
CurrentTemp,1676766016031332215,,45.34
CurrentTemp,1676766915699313656,,45.25
CurrentTemp,1676767815709165904,,45.19
CurrentTemp,1676768715756557556,,45.16
CurrentTemp,1676769616050236845,,44.96
CurrentTemp,1676770516029670372,,44.96
CurrentTemp,1676771416089045469,,44.64
CurrentTemp,1676772315727003606,,44.62
CurrentTemp,1676773215596610542,,44.4
CurrentTemp,1676774116237252918,,44.44
CurrentTemp,1676775020537218741,,44.53
CurrentTemp,1676775915820175797,,44.06
CurrentTemp,1676776816344054045,,43.86
CurrentTemp,1676777715711518265,,43.61
CurrentTemp,1676778615689755251,,43.3
CurrentTemp,1676779515657242667,,42.87
CurrentTemp,1676780415747107313,,42.84
CurrentTemp,1676781315786335037,,42.84
CurrentTemp,1676782216231900617,,42.76
CurrentTemp,1676783115762017945,,42.85
CurrentTemp,1676784016078550318,,43.23
CurrentTemp,1676784915694439927,,43.27
CurrentTemp,1676785815696454348,,43.2
CurrentTemp,1676786720649528486,,43.18
CurrentTemp,1676787615709910709,,43.05
CurrentTemp,1676788516370122718,,42.82
CurrentTemp,1676789415681175381,,42.6
CurrentTemp,1676790315920184562,,41.65
CurrentTemp,1676791216065090398,,41.5
CurrentTemp,1676792115715388199,,41.4
CurrentTemp,1676793015925490592,,41.34
CurrentTemp,1676793915670648198,,40.77
CurrentTemp,1676794815695334494,,40.66
CurrentTemp,1676795716162159783,,40.64
CurrentTemp,1676796615840859763,,39.96
CurrentTemp,1676797515831357720,,39.88
CurrentTemp,1676798415707219654,,39.63
CurrentTemp,1676799315760999874,,39.4
CurrentTemp,1676800215584951981,,39.25
CurrentTemp,1676801115779511066,,38.57
CurrentTemp,1676802015777121262,,38.52
CurrentTemp,1676802915640472658,,38.46
CurrentTemp,1676803815686974502,,37.96
CurrentTemp,1676804715866451133,,37.33
CurrentTemp,1676805615759467065,,37.31
CurrentTemp,1676806515659995093,,36.9
CurrentTemp,1676807415672540677,,36.59
CurrentTemp,1676808315796961801,,35.67
CurrentTemp,1676809215742914172,,35.67
CurrentTemp,1676810115809429051,,35.56
CurrentTemp,1676811015871784319,,35.35
CurrentTemp,1676811915779019954,,35.13
CurrentTemp,1676812815956523983,,35.08
CurrentTemp,1676813715841668413,,35.13
CurrentTemp,1676814615648228578,,35.76
CurrentTemp,1676815515739517288,,36.57
CurrentTemp,1676816416156798744,,37.11
CurrentTemp,1676817315910205902,,38.21
CurrentTemp,1676818215676949429,,40.01
CurrentTemp,1676819115893702425,,41.81
CurrentTemp,1676820015720893532,,42.08
CurrentTemp,1676820915963320282,,43.3
CurrentTemp,1676821815772958884,,44.76
CurrentTemp,1676822715578509727,,45.95
CurrentTemp,1676823615645715365,,46.49
CurrentTemp,1676824515987104346,,47.3
CurrentTemp,1676825415887662434,,48.33
CurrentTemp,1676826315756419242,,49.06
CurrentTemp,1676827215769569454,,50.49
CurrentTemp,1676828116003299006,,50.68
CurrentTemp,1676829015776625114,,51.8
CurrentTemp,1676829915883110065,,52.52
CurrentTemp,1676830816010958929,,52.86
CurrentTemp,1676831716037634277,,54.09
CurrentTemp,1676832616172897158,,55.18
CurrentTemp,1676833515800103690,,55.09
CurrentTemp,1676834416062730201,,55.85
CurrentTemp,1676835315828210168,,56.17
CurrentTemp,1676836216012055440,,56.66
CurrentTemp,1676837115672191224,,57
CurrentTemp,1676838015844524025,,56.98
CurrentTemp,1676838915752160382,,56.68
CurrentTemp,1676839815851585675,,57.47
CurrentTemp,1676840715704300065,,57.81
CurrentTemp,1676841620679468335,,57.47
CurrentTemp,1676842516024506788,,57.88
CurrentTemp,1676843415734944734,,56.7
CurrentTemp,1676844315745225041,,57.02
CurrentTemp,1676852416090326529,,50.95
CurrentTemp,1676853315696579654,,50.18
CurrentTemp,1676854215783701629,,49.59
CurrentTemp,1676855115832737864,,48.4
CurrentTemp,1676856015889011155,,47.21
CurrentTemp,1676856915745911513,,46.65
CurrentTemp,1676857815657765085,,45.25
CurrentTemp,1676858715780967507,,44.91
CurrentTemp,1676859615845916536,,44.19
CurrentTemp,1676860515853029839,,43.75
CurrentTemp,1676861415657598545,,43.07
CurrentTemp,1676862315913148840,,42.78
CurrentTemp,1676863215773941234,,42.51
CurrentTemp,1676864115793674786,,43.14
CurrentTemp,1676865015989008458,,43.29
CurrentTemp,1676865915687587906,,42.96
CurrentTemp,1676866815693681789,,42.73
CurrentTemp,1676867715861684377,,44.15
CurrentTemp,1676868615697563080,,43.88
CurrentTemp,1676869515812629152,,44.04
CurrentTemp,1676870415823451513,,43.25
CurrentTemp,1676871315800061954,,43.09
CurrentTemp,1676872215714267460,,42.62
CurrentTemp,1676873115847695595,,42.13
CurrentTemp,1676874016207122837,,41.74
CurrentTemp,1676874915869928691,,41.14
CurrentTemp,1676875815974875553,,41.18
CurrentTemp,1676876715855868883,,40.75
CurrentTemp,1676877616013956300,,40.33
CurrentTemp,1676878515767583815,,39.65
CurrentTemp,1676879415658539943,,39.45
CurrentTemp,1676880315809459214,,38.12
CurrentTemp,1676881215847050884,,37.8
CurrentTemp,1676882115821273270,,37.11
CurrentTemp,1676883015819145543,,37.06
CurrentTemp,1676883916050292855,,36.61
CurrentTemp,1676884815988133055,,36.57
CurrentTemp,1676885715721350930,,36.28
CurrentTemp,1676886615695196565,,36.43
CurrentTemp,1676887515806656638,,34.99
CurrentTemp,1676888416106596133,,35.22
CurrentTemp,1676889315808317426,,35.13
CurrentTemp,1676890215820811919,,35.19
CurrentTemp,1676891115695996698,,34.81
CurrentTemp,1676892015858258170,,35.62
CurrentTemp,1676892915878397101,,35.33
CurrentTemp,1676893815820030949,,35.58
CurrentTemp,1676894715677395881,,35.01
CurrentTemp,1676895615662313388,,34.5
CurrentTemp,1676896515799365364,,34.7
CurrentTemp,1676897416052221853,,35.47
CurrentTemp,1676898316230549952,,35.47
CurrentTemp,1676899215701240577,,34.88
CurrentTemp,1676900115891355198,,34.39
CurrentTemp,1676901015800280681,,36.03
CurrentTemp,1676901916318108663,,36.91
CurrentTemp,1676902817075378420,,35.58
CurrentTemp,1676903715773508198,,36.07
CurrentTemp,1676904615791024420,,42.49
CurrentTemp,1676905515883336890,,42.46
CurrentTemp,1676906416349065077,,45.01
CurrentTemp,1676907315723517515,,45.59
CurrentTemp,1676908215712372988,,48.72
CurrentTemp,1676909115817563140,,50.63
CurrentTemp,1676910016131376170,,50.94
CurrentTemp,1676910916278623516,,52.77
CurrentTemp,1676911815830557787,,55.24
CurrentTemp,1676912715664236259,,55.71
CurrentTemp,1676913616408349158,,56.43
CurrentTemp,1676914515944339375,,57.13
CurrentTemp,1676915415801353817,,57.7
CurrentTemp,1676916315780337000,,58.77
CurrentTemp,1676917216051811244,,58.91
CurrentTemp,1676918115893501085,,59.2
CurrentTemp,1676919015934312669,,60.51
CurrentTemp,1676919916333701819,,60.57
CurrentTemp,1676920817136859982,,60.91
CurrentTemp,1676921716071486315,,60.66
CurrentTemp,1676922615893162507,,60.84
CurrentTemp,1676938815853478691,,55.58
CurrentTemp,1676939715822301813,,54.75
CurrentTemp,1676940615980084045,,54.41
CurrentTemp,1676941515724964621,,54.07
CurrentTemp,1676942415739902724,,53.2
CurrentTemp,1676943316537913211,,52.23
CurrentTemp,1676944215819260195,,51.19
CurrentTemp,1676945115999160238,,50.67
CurrentTemp,1676946016107884659,,48.92
CurrentTemp,1676946915838635713,,48.49
CurrentTemp,1676947815797194880,,48
CurrentTemp,1676948715958429776,,47.95
CurrentTemp,1676949616095434268,,47.55
CurrentTemp,1676950515762534731,,47.53
CurrentTemp,1676951415797911603,,47.61
CurrentTemp,1676952315859995749,,48.76
CurrentTemp,1676953215762240637,,47.82
